Id,SalePrice
1649.0,153235.97
1650.0,285015.3
1651.0,315137.72
1652.0,181786.58
1653.0,197526.19
1654.0,131899.14
1655.0,127052.49
1656.0,147810.9
1657.0,311347.56
1658.0,234813.89
1659.0,105132.34
1660.0,309691.78
1661.0,140929.7
1662.0,171559.08
1663.0,110677.97
1664.0,148970.56
1665.0,110750.27
1666.0,178787.97
1667.0,143887.81
1668.0,140965.52
1669.0,277189.06
1670.0,146199.3
1671.0,101848.56
1672.0,186327.31
1673.0,216472.44
1674.0,156075.42
1675.0,140312.88
1676.0,135602.34
1677.0,209044.02
1678.0,106516.64
1679.0,311480.4
1680.0,167133.48
1681.0,205682.2
1682.0,208034.28
1683.0,178838.02
1684.0,99677.39
1685.0,387213.44
1686.0,86222.78
1687.0,287870.7
1688.0,105852.375
1689.0,121495.086
1690.0,192509.58
1691.0,147744.2
1692.0,316715.66
1693.0,98159.24
1694.0,128069.68
1695.0,216752.89
1696.0,89420.59
1697.0,185627.23
1698.0,194933.22
1699.0,316946.72
1700.0,115195.89
1701.0,266208.44
1702.0,109431.26
1703.0,79972.88
1704.0,120402.22
1705.0,206598.7
1706.0,240117.36
1707.0,137403.5
1708.0,142038.19
1709.0,183812.7
1710.0,276536.94
1711.0,100872.06
1712.0,292583.2
1713.0,182836.64
1714.0,178271.19
1715.0,145079.56
1716.0,229389.31
1717.0,211093.66
1718.0,221217.05
1719.0,230525.69
1720.0,98112.48
1721.0,175975.84
1722.0,399316.8
1723.0,155213.2
1724.0,110387.52
1725.0,72861.04
1726.0,182501.69
1727.0,183198.34
1728.0,179065.16
1729.0,120367.84
1730.0,148191.56
1731.0,266210.03
1732.0,219857.52
1733.0,289874.75
1734.0,140571.97
1735.0,124898.1
1736.0,169683.92
1737.0,201776.14
1738.0,139845.55
1739.0,398690.06
1740.0,193778.12
1741.0,228776.23
1742.0,187370.17
1743.0,209440.7
1744.0,276773.06
1745.0,179234.16
1746.0,164988.44
1747.0,162152.77
1748.0,90574.42
1749.0,122641.27
1750.0,152645.72
1751.0,239092.88
1752.0,135462.19
1753.0,130487.18
1754.0,253796.89
1755.0,166892.97
1756.0,137459.83
1757.0,150779.97
1758.0,222628.42
1759.0,175244.02
1760.0,159293.06
1761.0,156773.06
1762.0,268781.78
1763.0,205656.25
1764.0,149548.8
1765.0,284724.53
1766.0,330777.94
1767.0,224976.72
1768.0,126031.39
1769.0,112915.52
1770.0,358974.38
1771.0,169170.78
1772.0,131935.44
1773.0,119879.09
1774.0,374514.78
1775.0,145209.97
1776.0,186360.61
1777.0,258715.27
1778.0,243334.9
1779.0,261119.27
1780.0,185238.31
1781.0,342682.06
1782.0,354337.53
1783.0,250977.73
1784.0,115775.48
1785.0,241433.2
1786.0,87704.234
1787.0,323854.06
1788.0,143567.45
1789.0,213749.25
1790.0,77393.89
1791.0,121210.41
1792.0,143189.1
1793.0,283478.28
1794.0,205842.92
1795.0,192340.81
1796.0,229056.2
1797.0,376541.0
1798.0,217590.58
1799.0,201892.61
1800.0,155021.52
1801.0,202729.72
1802.0,87922.15
1803.0,90458.77
1804.0,266001.75
1805.0,85016.95
1806.0,140475.75
1807.0,151006.78
1808.0,158281.84
1809.0,155349.62
1810.0,429292.62
1811.0,257374.66
1812.0,190081.36
1813.0,90607.5
1814.0,106394.79
1815.0,142824.39
1816.0,176532.73
1817.0,173865.86
1818.0,132163.52
1819.0,111288.66
1820.0,279182.78
1821.0,140972.19
1822.0,143391.11
1823.0,198182.6
1824.0,104643.32
1825.0,190143.38
1826.0,145425.81
1827.0,161195.47
1828.0,164375.16
1829.0,142488.73
1830.0,161948.52
1831.0,162923.69
1832.0,133794.02
1833.0,124961.625
1834.0,121614.445
1835.0,216796.52
1836.0,60490.26
1837.0,146310.47
1838.0,339681.06
1839.0,394772.56
1840.0,179875.55
1841.0,127988.39
1842.0,187687.64
1843.0,213574.94
1844.0,76112.03
1845.0,239854.17
1846.0,191778.16
1847.0,81015.25
1848.0,151231.78
1849.0,191183.02
1850.0,354284.88
1851.0,120050.16
1852.0,215525.69
1853.0,106570.62
1854.0,88931.016
1855.0,110561.35
1856.0,138608.36
1857.0,122580.02
1858.0,153195.23
1859.0,65969.3
1860.0,239837.97
1861.0,244643.11
1862.0,178516.64
1863.0,108485.59
1864.0,258226.89
1865.0,167984.34
1866.0,150398.66
1867.0,116100.91
1868.0,176825.47
1869.0,279933.44
1870.0,337924.84
1871.0,60022.914
1872.0,144371.28
1873.0,240930.55
1874.0,115405.02
1875.0,228325.25
1876.0,184029.0
1877.0,149975.67
1878.0,238842.42
1879.0,124555.46
1880.0,142414.69
1881.0,206636.03
1882.0,215148.28
1883.0,113397.31
1884.0,315064.62
1885.0,139194.44
1886.0,134659.89
1887.0,274661.72
1888.0,111163.05
1889.0,195019.77
1890.0,175231.72
1891.0,85772.945
1892.0,80635.695
1893.0,122828.48
1894.0,176831.3
1895.0,81199.62
1896.0,211726.94
1897.0,108596.52
1898.0,100440.58
1899.0,125215.55
1900.0,110787.375
1901.0,555373.44
1902.0,117747.71
1903.0,132842.12
1904.0,173929.77
1905.0,210936.06
1906.0,155004.58
1907.0,190407.47
1908.0,200723.22
1909.0,120844.52
1910.0,118967.41
1911.0,109414.17
1912.0,254505.05
1913.0,209133.03
1914.0,211386.73
1915.0,186299.16
1916.0,173499.31
1917.0,96748.2
1918.0,255613.23
1919.0,162689.0
1920.0,109777.695
1921.0,263863.4
1922.0,160314.33
1923.0,63656.61
1924.0,188586.7
1925.0,123746.61
1926.0,178374.12
1927.0,165470.92
1928.0,158633.62
1929.0,250238.67
1930.0,187037.33
1931.0,211461.23
1932.0,199130.81
1933.0,148438.25
1934.0,388291.72
1935.0,253097.36
1936.0,131329.0
1937.0,207121.89
1938.0,380298.16
1939.0,298712.5
1940.0,89894.94
1941.0,326519.47
1942.0,372168.4
1943.0,142656.25
1944.0,156442.97
1945.0,132994.22
1946.0,148789.12
1947.0,154201.2
1948.0,176305.55
1949.0,154302.8
1950.0,92148.46
1951.0,113876.27
1952.0,157560.47
1953.0,173621.2
1954.0,155311.22
1955.0,91171.31
1956.0,85075.02
1957.0,430515.03
1958.0,183880.45
1959.0,134035.61
1960.0,121024.836
1961.0,108975.56
1962.0,226231.8
1963.0,140193.06
1964.0,289635.53
1965.0,141682.75
1966.0,124666.48
1967.0,215441.22
1968.0,207889.83
1969.0,166698.16
1970.0,126908.04
1971.0,165260.03
1972.0,202490.03
1973.0,130155.79
1974.0,142528.58
1975.0,96621.89
1976.0,402474.78
1977.0,161195.27
1978.0,315493.0
1979.0,210479.72
1980.0,233844.88
1981.0,106117.28
1982.0,149513.58
1983.0,158577.56
1984.0,184734.73
1985.0,317289.22
1986.0,176553.83
1987.0,132432.42
1988.0,409054.84
1989.0,92336.75
1990.0,200719.47
1991.0,183437.05
1992.0,131199.19
1993.0,107005.88
1994.0,39425.75
1995.0,189528.72
1996.0,108900.945
1997.0,188699.05
1998.0,111972.305
1999.0,156029.8
2000.0,285666.47
2001.0,316046.1
2002.0,247347.16
2003.0,222032.94
2004.0,134986.5
2005.0,198057.19
2006.0,229832.73
2007.0,209025.75
2008.0,129871.97
2009.0,116654.94
2010.0,262212.53
2011.0,139920.98
2012.0,111837.85
2013.0,255869.5
2014.0,108184.13
2015.0,283948.97
2016.0,113372.19
2017.0,140434.67
2018.0,108465.59
2019.0,175284.98
2020.0,195217.02
2021.0,121759.61
2022.0,167703.73
2023.0,107901.48
2024.0,184292.77
2025.0,264257.6
2026.0,127908.75
2027.0,326599.94
2028.0,212436.4
2029.0,324480.38
2030.0,138319.64
2031.0,140855.38
2032.0,121119.07
2033.0,224492.8
2034.0,169706.77
2035.0,138628.7
2036.0,107158.555
2037.0,146201.55
2038.0,157566.48
2039.0,146953.66
2040.0,130970.71
2041.0,180310.48
2042.0,253386.56
2043.0,119001.68
2044.0,315428.94
2045.0,133875.22
2046.0,369807.78
2047.0,129941.4
2048.0,136417.25
2049.0,144127.58
2050.0,102404.87
2051.0,187499.0
2052.0,451726.34
2053.0,138268.73
2054.0,139429.75
2055.0,110527.32
2056.0,319174.28
2057.0,95867.14
2058.0,193086.48
2059.0,217423.8
2060.0,150149.58
2061.0,275373.34
2062.0,140387.58
2063.0,253283.66
2064.0,150436.22
2065.0,221196.8
2066.0,192787.5
2067.0,153636.0
2068.0,224473.31
2069.0,359377.22
2070.0,124087.31
2071.0,313665.03
2072.0,147715.53
2073.0,271729.47
2074.0,146670.48
2075.0,75571.84
2076.0,132326.38
2077.0,186284.22
2078.0,107362.3
2079.0,278073.25
2080.0,325478.03
2081.0,65990.34
2082.0,240376.98
2083.0,133867.05
2084.0,169976.25
2085.0,165040.4
2086.0,159433.95
2087.0,132418.0
2088.0,174138.77
2089.0,135047.25
2090.0,167841.27
2091.0,123709.63
2092.0,209536.23
2093.0,86489.22
2094.0,148295.52
2095.0,144286.66
2096.0,199526.12
2097.0,60361.24
2098.0,94353.8
2099.0,85077.06
2100.0,264985.78
2101.0,269673.28
2102.0,226009.53
2103.0,345335.9
2104.0,152497.23
2105.0,370297.97
2106.0,141462.1
2107.0,99360.16
2108.0,154908.55
2109.0,171663.45
2110.0,84010.04
2111.0,206719.33
2112.0,110665.16
2113.0,191201.02
2114.0,134496.22
2115.0,338396.53
2116.0,87929.98
2117.0,145184.6
2118.0,166528.19
2119.0,99736.125
2120.0,165449.6
2121.0,197858.27
2122.0,402224.0
2123.0,110381.96
2124.0,137035.42
2125.0,422988.3
2126.0,229454.67
2127.0,201397.39
2128.0,194719.12
2129.0,167660.11
2130.0,127638.77
2131.0,174364.05
2132.0,102618.7
2133.0,177675.98
2134.0,257616.48
2135.0,143769.28
2136.0,149232.36
2137.0,97912.31
2138.0,110717.12
2139.0,371700.03
2140.0,119391.81
2141.0,141113.47
2142.0,119975.44
2143.0,173070.38
2144.0,286405.72
2145.0,221136.1
2146.0,207324.47
2147.0,228822.31
2148.0,158660.25
2149.0,390308.75
2150.0,194432.73
2151.0,142040.12
2152.0,571529.3
2153.0,335796.2
2154.0,115705.516
2155.0,139342.06
2156.0,175704.34
2157.0,89314.15
2158.0,123425.64
2159.0,138655.77
2160.0,179714.33
2161.0,311172.62
2162.0,143222.08
2163.0,361673.75
2164.0,139605.05
2165.0,211518.53
2166.0,55063.934
2167.0,302147.78
2168.0,253217.33
2169.0,175597.64
2170.0,110592.0
2171.0,53363.8
2172.0,102374.375
2173.0,189230.8
2174.0,129800.46
2175.0,131928.95
2176.0,159455.94
2177.0,160302.48
2178.0,157610.5
2179.0,341343.38
2180.0,137524.84
2181.0,272380.94
2182.0,143576.58
2183.0,122373.59
2184.0,135775.64
2185.0,319098.66
2186.0,120617.06
2187.0,265375.22
2188.0,195517.75
2189.0,110526.805
2190.0,101246.016
2191.0,274017.7
2192.0,198391.61
2193.0,235549.45
2194.0,134982.5
2195.0,107535.14
2196.0,163372.75
2197.0,90828.99
2198.0,241249.88
2199.0,177508.72
2200.0,191447.12
2201.0,131899.58
2202.0,141671.94
2203.0,178931.45
2204.0,174471.62
2205.0,197835.39
2206.0,299271.03
2207.0,236923.38
2208.0,266332.44
2209.0,257588.9
2210.0,97508.38
2211.0,96434.555
2212.0,164080.92
2213.0,214240.47
2214.0,275194.2
2215.0,157859.5
2216.0,173052.23
2217.0,216603.95
2218.0,158449.97
2219.0,177960.23
2220.0,298715.6
2221.0,127164.28
2222.0,116780.18
2223.0,215379.9
2224.0,337040.56
2225.0,251169.69
2226.0,264117.5
2227.0,195084.58
2228.0,159622.6
2229.0,216135.34
2230.0,538424.2
2231.0,135203.12
2232.0,117553.945
2233.0,128345.49
2234.0,118642.86
2235.0,392399.62
2236.0,162140.67
2237.0,223009.67
2238.0,142939.19
2239.0,143437.78
2240.0,136133.89
2241.0,174328.78
2242.0,170131.62
2243.0,186797.48
2244.0,168606.45
2245.0,128414.64
2246.0,162155.83
2247.0,129670.35
2248.0,234632.89
2249.0,108652.21
2250.0,187385.34
2251.0,160673.27
2252.0,147913.25
2253.0,269382.44
2254.0,225952.9
2255.0,204288.9
2256.0,171384.02
2257.0,143151.0
2258.0,108403.68
2259.0,386429.34
2260.0,175408.39
2261.0,196369.98
2262.0,111153.24
2263.0,188456.1
2264.0,417918.75
2265.0,118080.01
2266.0,227090.23
2267.0,135308.64
2268.0,223469.22
2269.0,160023.05
2270.0,106285.125
2271.0,180437.11
2272.0,146686.33
2273.0,57249.66
2274.0,158089.6
2275.0,113829.92
2276.0,224493.36
2277.0,140958.56
2278.0,273202.66
2279.0,154982.86
2280.0,224703.27
2281.0,201041.9
2282.0,93338.664
2283.0,184424.97
2284.0,139612.83
2285.0,246500.84
2286.0,388646.03
2287.0,108201.195
2288.0,189694.33
2289.0,185408.19
2290.0,148223.3
2291.0,165393.28
2292.0,149696.61
2293.0,236625.88
2294.0,170735.86
2295.0,140173.56
2296.0,128936.39
2297.0,129589.18
2298.0,99289.19
2299.0,142905.33
2300.0,131486.03
2301.0,139967.06
2302.0,128196.41
2303.0,174519.14
2304.0,140688.48
2305.0,153500.3
2306.0,171278.12
2307.0,212154.34
2308.0,133288.78
2309.0,240152.22
2310.0,186827.06
2311.0,133673.34
2312.0,194412.03
2313.0,163308.9
2314.0,158733.62
2315.0,161996.2
2316.0,147833.02
2317.0,143526.25
2318.0,170094.25
2319.0,152033.27
2320.0,249632.28
2321.0,175435.2
2322.0,130637.47
2323.0,143504.55
2324.0,132757.02
2325.0,247116.36
2326.0,146939.92
2327.0,250124.5
2328.0,129333.18
2329.0,168104.83
2330.0,225880.19
2331.0,108128.19
2332.0,198643.14
2333.0,130324.75
2334.0,133384.75
2335.0,70004.76
2336.0,342729.97
2337.0,132464.27
2338.0,349808.34
2339.0,148849.58
2340.0,122376.516
2341.0,164520.75
2342.0,188181.12
2343.0,176854.34
2344.0,117800.266
2345.0,104090.54
2346.0,328071.44
2347.0,145848.56
2348.0,135364.77
2349.0,268300.78
2350.0,153592.06
2351.0,113314.37
2352.0,172255.62
2353.0,152547.34
2354.0,149223.94
2355.0,119533.75
2356.0,141288.16
2357.0,104796.875
2358.0,142773.3
2359.0,424407.03
2360.0,128907.83
2361.0,117317.234
2362.0,149817.05
2363.0,182466.7
2364.0,240064.14
2365.0,124894.81
2366.0,139486.75
2367.0,254654.44
2368.0,250330.05
2369.0,129658.16
2370.0,173347.45
2371.0,154253.77
2372.0,144156.19
2373.0,87727.266
2374.0,144798.8
2375.0,173786.03
2376.0,87259.19
2377.0,36102.055
2378.0,136801.95
2379.0,237596.38
2380.0,179908.3
2381.0,200554.05
2382.0,145188.44
2383.0,170465.61
2384.0,192838.86
2385.0,207718.73
2386.0,171828.25
2387.0,286239.53
2388.0,176114.67
2389.0,236730.33
2390.0,223960.19
2391.0,201586.28
2392.0,118655.43
2393.0,319554.3
2394.0,190978.95
2395.0,242308.14
2396.0,100501.03
2397.0,184816.58
2398.0,251779.36
2399.0,233039.36
2400.0,244604.14
2401.0,153686.88
2402.0,214175.6
2403.0,150675.52
2404.0,142758.3
2405.0,137505.72
2406.0,125210.82
2407.0,144734.2
2408.0,270418.25
2409.0,192954.42
2410.0,167684.31
2411.0,129929.875
2412.0,119383.805
2413.0,133981.86
2414.0,171679.6
2415.0,119015.734
2416.0,145378.7
2417.0,125496.4
2418.0,128849.305
2419.0,190955.89
2420.0,156681.45
2421.0,116929.266
2422.0,238512.23
2423.0,156155.16
2424.0,238741.9
2425.0,214440.47
2426.0,176055.58
2427.0,160005.9
2428.0,135306.47
2429.0,84953.49
2430.0,138056.25
2431.0,75477.48
2432.0,156500.95
2433.0,101769.78
2434.0,183387.81
2435.0,167097.94
2436.0,164978.12
2437.0,85599.29
2438.0,200419.17
2439.0,140090.89
2440.0,138409.47
2441.0,178015.66
2442.0,335964.03
2443.0,161114.0
2444.0,254909.58
2445.0,127597.29
2446.0,124452.75
2447.0,117114.37
2448.0,393331.47
2449.0,193476.64
2450.0,202053.16
2451.0,323037.38
2452.0,167966.05
2453.0,187129.31
2454.0,172162.73
2455.0,337680.38
2456.0,121652.91
2457.0,137016.5
2458.0,184350.27
2459.0,90228.48
2460.0,203154.0
2461.0,82700.086
2462.0,86050.84
2463.0,230574.97
2464.0,146152.73
2465.0,188136.83
2466.0,136759.55
2467.0,156354.55
2468.0,87975.22
2469.0,240491.6
2470.0,107963.56
2471.0,134632.78
2472.0,101450.555
2473.0,165128.58
2474.0,84581.17
2475.0,137042.75
2476.0,226185.11
2477.0,206246.33
2478.0,250551.7
2479.0,160610.3
2480.0,210594.5
2481.0,172743.75
2482.0,196089.16
2483.0,87799.39
2484.0,191287.16
2485.0,287208.97
2486.0,119077.33
2487.0,167438.23
2488.0,293564.22
2489.0,119881.91
2490.0,117927.23
2491.0,159202.62
2492.0,197089.72
2493.0,310410.8
2494.0,231043.28
2495.0,120494.93
2496.0,84042.016
2497.0,347328.8
2498.0,285572.22
2499.0,96704.3
2500.0,79485.86
2501.0,153920.14
2502.0,172152.08
2503.0,194783.28
2504.0,281217.94
2505.0,277699.56
2506.0,140606.44
2507.0,556216.44
2508.0,144261.11
2509.0,133103.69
2510.0,100855.02
2511.0,173838.36
2512.0,183432.72
2513.0,165079.72
2514.0,144468.81
2515.0,255323.86
2516.0,179662.66
2517.0,199421.83
2518.0,247886.55
2519.0,335080.1
2520.0,188098.34
2521.0,214039.75
2522.0,81465.48
2523.0,90363.3
2524.0,111405.31
2525.0,154970.66
2526.0,327211.8
2527.0,178872.89
2528.0,167833.55
2529.0,151890.73
2530.0,132582.5
2531.0,144389.6
2532.0,163350.45
2533.0,92667.74
2534.0,160946.45
2535.0,184306.12
2536.0,218428.88
2537.0,169631.27
2538.0,139624.31
2539.0,153824.27
2540.0,127681.72
2541.0,145574.9
2542.0,133681.84
2543.0,191744.73
2544.0,158817.38
2545.0,186427.53
2546.0,156771.7
2547.0,83886.125
2548.0,251633.95
2549.0,132158.52
2550.0,234833.19
2551.0,92746.16
2552.0,160551.84
2553.0,148169.06
2554.0,146905.5
2555.0,128600.73
2556.0,176405.7
2557.0,126087.664
2558.0,178977.31
2559.0,127664.7
2560.0,157036.92
2561.0,60151.785
2562.0,120695.57
2563.0,137619.16
2564.0,158413.52
2565.0,105029.1
2566.0,324081.44
2567.0,183776.05
2568.0,274710.78
2569.0,178437.77
2570.0,281980.66
2571.0,186980.08
2572.0,202484.97
2573.0,127774.37
2574.0,137137.4
2575.0,117515.08
2576.0,318791.7
2577.0,203292.2
2578.0,130629.125
2579.0,140137.69
2580.0,133402.94
2581.0,126661.45
2582.0,221032.88
2583.0,108993.29
2584.0,118322.555
2585.0,164709.39
2586.0,114329.586
2587.0,196604.58
2588.0,258621.2
2589.0,215915.02
2590.0,137459.52
2591.0,172494.95
2592.0,93936.02
2593.0,143734.38
2594.0,238205.86
2595.0,168515.03
2596.0,101413.64
2597.0,119947.34
2598.0,94384.1
2599.0,196532.64
2600.0,123658.58
2601.0,127974.61
2602.0,180684.75
2603.0,424936.06
2604.0,80538.33
2605.0,80479.83
2606.0,147899.95
2607.0,179384.77
2608.0,174685.14
2609.0,123622.95
2610.0,143228.78
2611.0,124025.38
2612.0,127794.69
2613.0,200582.84
2614.0,119649.27
2615.0,201857.9
2616.0,218134.27
2617.0,180193.69
2618.0,226711.48
2619.0,236022.05
2620.0,185819.16
2621.0,144829.88
2622.0,234124.69
2623.0,130405.14
2624.0,109429.945
2625.0,193256.77
2626.0,235097.8
2627.0,246971.33
2628.0,175192.25
2629.0,234780.48
2630.0,623566.7
2631.0,170413.5
2632.0,161520.94
2633.0,170815.72
2634.0,200581.06
2635.0,239491.73
2636.0,284508.2
2637.0,120751.75
2638.0,114778.72
2639.0,153214.88
2640.0,93456.95
2641.0,249317.03
2642.0,392531.12
2643.0,513163.72
2644.0,122906.04
2645.0,186447.12
2646.0,107150.375
2647.0,95224.84
2648.0,262494.78
2649.0,191193.77
2650.0,190269.45
2651.0,167652.05
2652.0,181334.77
2653.0,125639.55
2654.0,158710.58
2655.0,156939.23
2656.0,169344.61
2657.0,217054.28
2658.0,144294.81
2659.0,177631.52
2660.0,148619.61
2661.0,114719.94
2662.0,198251.75
2663.0,125786.766
2664.0,212759.52
2665.0,153023.14
2666.0,297466.03
2667.0,106102.41
2668.0,199012.39
2669.0,138577.95
2670.0,290118.2
2671.0,189849.94
2672.0,164758.81
2673.0,112300.09
2674.0,124235.5
2675.0,131489.05
2676.0,109644.06
2677.0,137069.23
2678.0,231605.38
2679.0,80946.445
2680.0,92687.72
2681.0,113756.89
2682.0,132812.94
2683.0,143130.28
2684.0,137876.75
2685.0,184037.84
2686.0,144741.31
2687.0,224853.86
2688.0,145968.05
2689.0,368003.78
2690.0,127510.51
2691.0,189964.25
2692.0,134930.56
2693.0,101821.35
2694.0,140557.58
2695.0,129577.04
2696.0,139157.16
2697.0,174014.58
2698.0,196645.94
2699.0,147669.83
2700.0,213572.38
2701.0,220829.62
2702.0,246156.25
2703.0,169193.3
2704.0,464405.22
2705.0,229176.3
2706.0,173263.95
2707.0,201868.72
2708.0,169496.17
2709.0,142134.52
2710.0,119148.47
2711.0,256202.08
2712.0,173144.72
2713.0,128146.15
2714.0,293787.62
2715.0,186579.02
2716.0,127855.94
2717.0,303882.44
2718.0,99280.16
2719.0,190243.92
2720.0,151413.92
2721.0,192796.7
2722.0,129816.54
2723.0,124538.94
2724.0,181517.53
2725.0,170012.36
2726.0,172225.48
2727.0,155553.6
2728.0,379052.75
2729.0,381470.2
2730.0,154227.73
2731.0,231801.36
2732.0,177536.61
2733.0,137643.02
2734.0,176956.92
2735.0,124847.99
2736.0,136076.22
2737.0,163602.36
2738.0,197948.48
2739.0,237806.62
2740.0,84785.95
2741.0,223542.73
2742.0,181142.5
2743.0,150907.64
2744.0,139116.8
2745.0,169031.33
2746.0,132938.81
2747.0,158433.2
2748.0,189812.56
2749.0,275985.34
2750.0,281798.94
2751.0,180810.73
2752.0,118321.01
2753.0,110967.88
2754.0,164389.92
2755.0,117132.586
2756.0,138920.28
2757.0,155311.7
2758.0,147202.45
2759.0,403598.84
2760.0,152974.83
2761.0,214858.52
2762.0,177945.56
2763.0,289650.4
2764.0,220606.0
2765.0,147197.72
2766.0,325010.78
2767.0,201700.36
2768.0,139919.53
2769.0,146435.1
2770.0,178794.97
2771.0,285550.88
2772.0,195886.72
2773.0,278313.2
2774.0,377569.2
2775.0,127429.75
2776.0,204695.77
2777.0,293906.56
2778.0,208911.17
2779.0,274753.4
2780.0,109909.4
2781.0,155085.36
2782.0,92457.34
2783.0,191459.73
2784.0,81739.61
2785.0,150048.61
2786.0,56857.723
2787.0,79092.98
2788.0,131254.44
2789.0,255717.6
2790.0,177835.23
2791.0,228834.47
2792.0,132914.17
2793.0,102203.586
2794.0,124720.984
2795.0,123679.87
2796.0,168945.52
2797.0,134800.19
2798.0,52235.355
2799.0,219952.45
2800.0,128552.31
2801.0,121148.945
2802.0,156131.7
2803.0,229764.83
2804.0,192531.78
2805.0,159157.17
2806.0,93429.64
2807.0,262808.8
2808.0,283943.78
2809.0,215622.75
2810.0,121305.5
2811.0,199854.92
2812.0,170951.97
2813.0,134591.66
2814.0,410351.53
2815.0,233604.73
2816.0,186547.11
2817.0,110172.36
2818.0,151038.72
2819.0,178444.98
2820.0,316171.38
2821.0,189564.78
2822.0,259267.73
2823.0,104774.234
2824.0,157064.39
2825.0,144698.58
2826.0,215250.47
2827.0,197545.5
2828.0,154113.05
2829.0,140704.22
2830.0,223688.8
2831.0,103887.61
2832.0,166488.1
2833.0,274524.75
2834.0,373931.25
2835.0,250611.19
2836.0,247546.31
2837.0,90793.734
2838.0,118377.91
2839.0,83957.98
2840.0,165840.52
2841.0,59031.13
2842.0,236846.55
2843.0,156998.62
2844.0,112404.16
2845.0,104683.11
2846.0,125468.87
2847.0,250299.45
2848.0,188083.16
2849.0,359348.2
2850.0,131722.72
2851.0,233002.6
2852.0,124108.516
2853.0,123371.05
2854.0,167670.75
2855.0,244302.02
2856.0,280247.78
2857.0,159985.05
2858.0,138645.36
